,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
14,14,625031711,95.3376752645746,5.570630530679344,Taman Sultanah Safiatuddin,6920.74,8,1.5,,,,,False,0,0.0,0.0,2929.95,0.42,2806.46,0.41,0.0,1.0,1.0,1100.0,1.0,5.0,2.0,1.0,1184.33,0.17,0.0,0.0,2018-02-12T04:28:51.369Z,30f1b57b-a9db-408c-97b7-7b9301771889
15,15,309563403,95.35261606033923,5.583618859452496,NA,5107.27,0,1.31,,0.7661740529928969,48.12821283961635,7.131036627867816,435.0027869259217,54.41,0.0,0.0,2690.62,0.53,867.6,0.17,54.40860215053763,3.0,1.0,1200.0,1.0,5.0,2.0,2.0,1292.62,0.25,256.42,0.05,2009-12-15T04:17:25.932Z,9a5a863f-717d-42db-bc46-51ad6368f622
16,16,638604482,95.33912802425344,5.567980490588401,NA,5071.92,0,1.22,,,,,False,0,0.0,0.0,1617.3,0.32,1425.48,0.28,0.0,1.0,1.0,1800.0,1.0,5.0,2.0,1.0,2029.14,0.4,0.0,0.0,2018-02-12T04:28:51.369Z,30f1b57b-a9db-408c-97b7-7b9301771889
17,17,637257542,95.31722035220442,5.552960798766444,NA,4990.26,2,0.0,,,,,False,0,0.0,0.0,2820.88,0.57,2169.38,0.43,0.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2009-12-15T04:17:40.533Z,23da0dc9-5495-4727-9e47-105d0991d1f1
18,19,330739391,95.3226264376279,5.523520252114675,NA,2180.5,0,2.43,,,,,False,0,217.17,0.1,1096.16,0.5,49.26,0.02,0.0,1.0,1.0,740.0,1.0,5.0,3.0,1.0,817.91,0.38,0.0,0.0,2009-12-15T04:17:40.533Z,23da0dc9-5495-4727-9e47-105d0991d1f1
19,20,509724897,95.31773150718243,5.5561112443886165,NA,1609.54,1,0.8,,,,,False,0,0.0,0.0,664.36,0.41,509.28,0.32,0.0,1.0,1.0,390.0,1.0,5.0,2.0,1.0,435.9,0.27,0.0,0.0,2009-12-15T04:17:40.533Z,23da0dc9-5495-4727-9e47-105d0991d1f1
20,23,238146023,95.36711551862682,5.57308229860012,Taman Fakultas Ekonomi Unsyiah,1327.12,0,1.55,,,,,False,0,0.0,0.0,496.57,0.37,495.89,0.37,0.0,1.0,1.0,300.0,1.0,5.0,2.0,1.0,334.66,0.25,0.0,0.0,2009-12-15T04:17:25.931Z,9a5a863f-717d-42db-bc46-51ad6368f622
21,24,427366715,95.30398442765703,5.53405270703349,NA,1317.79,1,1.28,,,,,False,0,0.0,0.0,352.19,0.27,470.17,0.36,0.0,1.0,1.0,450.0,1.0,5.0,2.0,1.0,495.42,0.38,0.0,0.0,2009-12-15T04:17:40.533Z,23da0dc9-5495-4727-9e47-105d0991d1f1
22,25,625023199,95.28404900260999,5.537486298988889,Taman Hijau,1304.92,0,2.29,,,,,False,0,0.0,0.0,1049.85,0.8,187.93,0.14,0.0,1.0,1.0,60.0,1.0,5.0,3.0,1.0,67.13,0.05,0.0,0.0,2009-12-15T04:17:40.533Z,23da0dc9-5495-4727-9e47-105d0991d1f1
23,26,271987973,95.31785765,5.55334885,NA,1073.06,0,0.95,,0.9584346049820758,17.276680038510367,6.707024683899971,81.03983220125154,92.68,0.0,0.0,421.22,0.39,78.95,0.07,92.67676767676768,5.0,1.0,230.0,1.0,5.0,2.0,2.0,249.53,0.23,323.36,0.3,2009-12-15T04:17:40.533Z,23da0dc9-5495-4727-9e47-105d0991d1f1
24,27,638604249,95.2858901192861,5.552609364366213,NA,1007.54,0,2.26,,,,,False,0,316.3,0.31,388.46,0.39,20.49,0.02,0.0,1.0,1.0,250.0,1.0,5.0,3.0,1.0,282.3,0.28,0.0,0.0,2009-12-15T04:17:40.533Z,23da0dc9-5495-4727-9e47-105d0991d1f1
25,28,240249789,95.36725054443293,5.573550842803438,NA,953.98,0,0.99,,,,,False,0,167.08,0.18,28.04,0.03,146.85,0.15,0.0,1.0,1.0,550.0,1.0,5.0,2.0,1.0,612.01,0.64,0.0,0.0,2009-12-15T04:17:25.931Z,9a5a863f-717d-42db-bc46-51ad6368f622
26,30,238188435,95.36663561291812,5.57339963147709,NA,551.06,0,1.31,,,,,False,0,0.0,0.0,217.05,0.39,206.59,0.37,0.0,1.0,1.0,110.0,1.0,5.0,2.0,1.0,127.43,0.23,0.0,0.0,2009-12-15T04:17:25.931Z,9a5a863f-717d-42db-bc46-51ad6368f622
