,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
0,0,358585003,105.30832262503591,-5.114713444822094,Alun-alun Kota Metro,13949.53,0,1.77,,,,,False,0,3627.57,0.26,2734.15,0.2,2086.25,0.15,0.0,1.0,1.0,5000.0,1.0,5.0,2.0,1.0,5501.56,0.39,0.0,0.0,2016-06-23T03:45:33.434Z,db3e0f95-ca0c-4fc2-b239-0d708589398d
1,1,358585004,105.3047073611123,-5.116885272517987,Lapangan Samber,13163.76,1,0.83,,,,,False,0,0.0,0.0,195.86,0.01,11167.24,0.85,0.0,1.0,1.0,1600.0,1.0,1.0,2.0,1.0,1800.66,0.14,0.0,0.0,2016-06-23T03:45:33.434Z,db3e0f95-ca0c-4fc2-b239-0d708589398d
2,2,639452638,105.2945901,-5.1359495,NA,11886.87,0,1.88,,,,,False,0,1962.73,0.17,8068.82,0.68,160.32,0.01,0.0,1.0,1.0,1500.0,1.0,5.0,2.0,1.0,1695.01,0.14,0.0,0.0,2016-06-23T03:45:33.434Z,db3e0f95-ca0c-4fc2-b239-0d708589398d
3,3,639452636,105.32736513601463,-5.118876485251013,NA,10720.16,0,1.42,,,,,False,0,4086.39,0.38,5139.65,0.48,0.0,0.0,0.0,1.0,1.0,1300.0,1.0,5.0,2.0,1.0,1494.12,0.14,0.0,0.0,2016-06-23T03:45:33.434Z,db3e0f95-ca0c-4fc2-b239-0d708589398d
4,4,639452632,105.3243856000293,-5.11580521346368,NA,9580.16,0,1.37,,,,,False,0,1832.24,0.19,5216.87,0.54,1172.51,0.12,0.0,1.0,1.0,1200.0,1.0,5.0,2.0,1.0,1358.54,0.14,0.0,0.0,2016-06-23T03:45:33.434Z,db3e0f95-ca0c-4fc2-b239-0d708589398d
5,5,639452631,105.31716493819985,-5.112057026539279,NA,8628.46,0,1.59,,,,,False,0,3031.37,0.35,4315.02,0.5,0.0,0.0,0.0,1.0,1.0,1200.0,1.0,5.0,2.0,1.0,1282.08,0.15,0.0,0.0,2016-06-23T03:45:33.434Z,db3e0f95-ca0c-4fc2-b239-0d708589398d
