,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
0,0,639482215,100.36322753317967,-0.3025247342266225,NA,142832.21,21,2.14,,,,,False,0,0.0,0.0,37193.83,0.26,12386.47,0.09,0.0,1.0,1.0,84000.0,2.0,5.0,3.0,1.0,93251.9,0.65,0.0,0.0,2017-06-13T04:20:07.171Z,eac05734-0700-46a9-9f5e-7cf951d2421c
1,1,303963530,100.36535836806193,-0.30830579475740955,NA,34748.39,8,2.16,,,,,False,0,0.0,0.0,7075.71,0.2,1461.26,0.04,0.0,1.0,1.0,24000.0,1.0,5.0,3.0,1.0,26211.41,0.75,0.0,0.0,2017-06-13T04:20:07.171Z,eac05734-0700-46a9-9f5e-7cf951d2421c
2,2,562424375,100.36967921600795,-0.30067518016095957,NA,29117.63,19,1.22,,,,,False,0,0.0,0.0,4128.64,0.14,11530.92,0.4,0.0,1.0,1.0,12000.0,1.0,5.0,2.0,1.0,13458.07,0.46,0.0,0.0,2017-06-13T04:20:07.171Z,eac05734-0700-46a9-9f5e-7cf951d2421c
3,4,303963529,100.36775160797089,-0.3004571943608365,NA,20129.12,7,2.09,,,,,False,0,0.0,0.0,4780.95,0.24,873.4,0.04,0.0,1.0,1.0,13000.0,1.0,5.0,3.0,1.0,14474.77,0.72,0.0,0.0,2017-06-13T04:20:07.171Z,eac05734-0700-46a9-9f5e-7cf951d2421c
4,5,287845911,100.36951182404515,-0.3052848228517095,Kawasan Jam Gadang,7320.96,3,1.31,,,,,False,0,0.0,0.0,1225.85,0.17,4698.7,0.64,0.0,1.0,1.0,1300.0,1.0,1.0,2.0,1.0,1396.42,0.19,0.0,0.0,2017-06-13T04:20:07.171Z,eac05734-0700-46a9-9f5e-7cf951d2421c
