,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
13,21,609427009,104.01426725692055,1.0621741749126579,NA,18207.07,0,0.97,,0.7720332881355434,58.017376535152295,24.38890328069117,514.5622973478636,30.13,3450.72,0.19,1151.61,0.06,247.66,0.01,30.12987012987013,2.0,1.0,12000.0,1.0,5.0,2.0,5.0,13332.31,0.73,24.77,0.0,2016-04-06T03:19:13.209Z,a34575ff-d039-4ab6-b647-a31782feb46c
14,22,543025762,104.04651115460597,1.1190068492993495,Taman Mustika Alam,16273.42,0,0.77,,,,,0.0,0.0,0.0,0.0,238.59,0.01,3135.77,0.19,0.0,1.0,1.0,12000.0,1.0,5.0,2.0,1.0,12899.06,0.79,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
15,23,543022335,104.04047412456174,1.1315527272847692,Taman Seruni Indah,15300.39,2,0.72,,,,,0.0,0.0,0.0,0.0,93.43,0.01,9926.19,0.65,0.0,1.0,1.0,4800.0,1.0,1.0,2.0,1.0,5280.76,0.35,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
16,24,617539294,103.9633381653016,1.1097680583693796,NA,12734.76,0,0.99,,0.5198046318016394,4.2484950583668475,1.0010249618764864,143.3878246380552,30.7,0.0,0.0,1241.84,0.1,5272.81,0.41,30.70175438596491,2.0,1.0,5600.000000000001,1.0,5.0,2.0,1.0,6178.28,0.49,41.82,0.0,2018-09-17T03:49:50.892Z,05996c3c-22ac-4779-b693-4e61c6c0e52d
17,26,611009981,104.02449841258549,1.105868332696798,NA,6970.69,0,1.02,,,,,0.0,0.0,2168.66,0.31,2803.03,0.4,700.76,0.1,0.0,1.0,1.0,1200.0,1.0,5.0,2.0,1.0,1298.25,0.19,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
18,27,633336850,104.07493064858882,1.026229181665726,vegetable garden,5884.13,0,0.0,,0.7170355997610153,20.036252659666502,10.296013037386038,371.5088536970498,98.09,1538.93,0.26,3154.45,0.54,41.78,0.01,98.09433063363507,5.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,1148.97,0.2,2016-06-29T03:41:58.997Z,e33d35e1-d193-4154-a714-001e1c4a3204
19,28,543239511,104.05306415445604,1.1300647866551918,Bundaran Otorita,5883.31,0,1.38,,,,,0.0,0.0,0.0,0.0,2663.69,0.45,1987.12,0.34,0.0,1.0,1.0,1100.0,1.0,5.0,2.0,1.0,1232.49,0.21,0.0,0.0,2016-06-29T03:41:58.997Z,e33d35e1-d193-4154-a714-001e1c4a3204
20,29,604426751,104.1232460691849,1.072697446257932,NA,5480.67,1,1.04,,,,,0.0,0.0,692.26,0.13,1415.11,0.26,225.65,0.04,0.0,1.0,1.0,2800.0000000000005,1.0,5.0,2.0,1.0,3147.66,0.57,0.0,0.0,2016-06-29T03:41:41.975Z,0f27b357-f058-4ded-a233-75cb92d8411a
21,30,619025724,104.13097569579723,1.0685422131194264,NA,5370.36,0,0.94,,,,,0.0,0.0,997.98,0.19,1437.71,0.27,1298.14,0.24,0.0,1.0,1.0,1500.0,1.0,5.0,2.0,1.0,1636.54,0.3,0.0,0.0,2016-06-29T03:41:41.975Z,0f27b357-f058-4ded-a233-75cb92d8411a
22,31,632763531,104.05337067105984,1.1309747122720708,NA,5009.72,0,0.76,,,,,0.0,0.0,1880.07,0.38,1101.45,0.22,1990.21,0.4,0.0,1.0,1.0,34.0,1.0,1.0,2.0,1.0,37.98,0.01,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
