,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
14,15,256949305,106.78468033223653,-6.347505480502561,Taman Gupita Puspa (Taman PLN),5001.25,3,1.5,,,,,0.0,0.0,242.0,0.05,2269.63,0.45,205.33,0.04,0.0,1.0,1.0,2100.0,1.0,5.0,2.0,1.0,2284.29,0.46,0.0,0.0,2018-04-30T03:29:45.059Z,69dee86b-ebfb-47ab-a7f3-0f8cfe5bceda
15,16,386439547,106.86425013226439,-6.363732697749166,Lapangan Mekarsari,4186.55,1,1.9,,,,,0.0,0.0,885.33,0.21,1748.15,0.42,577.71,0.14,0.0,1.0,1.0,880.0,1.0,5.0,2.0,1.0,975.36,0.23,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
16,17,448777087,106.84987050374697,-6.368424041888076,NA,3820.86,2,1.51,,,,,0.0,0.0,0.0,0.0,309.41,0.08,1680.17,0.44,0.0,1.0,1.0,1700.0000000000002,1.0,4.0,2.0,1.0,1831.28,0.48,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
17,18,333536045,106.75083212939172,-6.437069354741893,Taman Segitiga,3496.62,1,1.62,,,,,0.0,0.0,0.0,0.0,676.76,0.19,180.47,0.05,0.0,1.0,1.0,2400.0,1.0,5.0,2.0,1.0,2639.38,0.75,0.0,0.0,2017-05-20T03:26:20.349Z,8b5aef31-f02d-43bc-9593-d2151ef62851
18,19,555887915,106.82904500630356,-6.370307054746998,FKM Park,3336.77,0,0.99,,,,,0.0,0.0,0.0,0.0,522.95,0.16,458.85,0.14,0.0,1.0,1.0,2100.0,1.0,5.0,2.0,1.0,2354.97,0.71,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
19,20,558585776,106.78926234357039,-6.325710370646916,Cinere Bawah Park,2943.72,0,1.22,,,,,0.0,0.0,0.0,0.0,837.56,0.28,585.24,0.2,0.0,1.0,1.0,1400.0000000000002,1.0,5.0,2.0,1.0,1520.92,0.52,0.0,0.0,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
20,21,555885726,106.84741529649722,-6.363310865000847,Taman Komplek Timah,2545.98,0,0.93,,,,,0.0,0.0,455.38,0.18,758.96,0.3,213.89,0.08,0.0,1.0,1.0,1000.0,1.0,5.0,2.0,1.0,1117.75,0.44,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
21,22,377082815,106.82304340266178,-6.394155952138234,NA,2468.8,1,0.97,,,,,0.0,0.0,0.0,0.0,612.1,0.25,567.89,0.23,0.0,1.0,1.0,1200.0,1.0,5.0,2.0,1.0,1288.81,0.52,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
22,23,333673273,106.73811525250855,-6.427612041354252,NA,2464.47,1,1.23,,,,,0.0,0.0,409.16,0.17,647.04,0.26,136.39,0.06,0.0,1.0,1.0,1100.0,1.0,5.0,2.0,1.0,1271.88,0.52,0.0,0.0,2017-05-20T03:26:20.349Z,8b5aef31-f02d-43bc-9593-d2151ef62851
23,24,469800798,106.78856030944513,-6.3974569211925765,NA,2231.0,2,0.94,,,,,0.0,0.0,0.0,0.0,462.83,0.21,1366.8,0.61,0.0,1.0,1.0,360.0,1.0,1.0,2.0,1.0,401.36,0.18,0.0,0.0,2018-04-30T03:29:45.059Z,69dee86b-ebfb-47ab-a7f3-0f8cfe5bceda
24,25,386579848,106.8649623983996,-6.362921365241589,Pakiran,2124.22,0,1.41,,,,,0.0,0.0,0.0,0.0,721.57,0.34,802.57,0.38,0.0,1.0,1.0,540.0,1.0,5.0,2.0,1.0,600.08,0.28,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
25,26,448777081,106.84913861017601,-6.367491594758102,NA,1691.0,1,2.45,,,,,0.0,0.0,0.0,0.0,293.15,0.17,110.83,0.07,0.0,1.0,1.0,1200.0,1.0,5.0,3.0,1.0,1287.02,0.76,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
26,27,542184817,106.82912390207672,-6.371314239019405,NA,1688.46,2,0.91,,,,,0.0,0.0,0.0,0.0,192.45,0.11,729.85,0.43,0.0,1.0,1.0,690.0,1.0,4.0,2.0,1.0,766.16,0.45,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
27,28,401974193,106.83244731292704,-6.357302456291215,NA,1625.89,2,0.81,,,,,0.0,0.0,0.0,0.0,289.76,0.18,891.83,0.55,0.0,1.0,1.0,400.0,1.0,1.0,2.0,1.0,444.3,0.27,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
28,29,303720005,106.85587360743094,-6.370847075306909,NA,1625.06,0,1.27,,,,,0.0,0.0,0.0,0.0,268.02,0.16,254.45,0.16,0.0,1.0,1.0,990.0,1.0,5.0,2.0,1.0,1102.6,0.68,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
29,30,263922939,106.73603280725119,-6.420450569778695,Lapangan RT 4,1578.17,0,1.75,,,,,0.0,0.0,148.82,0.09,1045.19,0.66,179.97,0.11,0.0,1.0,1.0,180.0,1.0,5.0,2.0,1.0,204.19,0.13,0.0,0.0,2017-05-20T03:26:20.349Z,8b5aef31-f02d-43bc-9593-d2151ef62851
30,31,486670229,106.7885795342098,-6.397024330903042,Lavinia,1488.18,1,1.27,,,,,0.0,0.0,0.0,0.0,871.13,0.59,569.86,0.38,0.0,1.0,1.0,42.0,1.0,5.0,2.0,1.0,47.19,0.03,0.0,0.0,2018-04-30T03:29:45.059Z,69dee86b-ebfb-47ab-a7f3-0f8cfe5bceda
31,32,232630493,106.87703024368412,-6.378064458901544,NA,1448.64,0,1.24,,,,,0.0,0.0,0.0,0.0,447.96,0.31,335.97,0.23,0.0,1.0,1.0,600.0,1.0,5.0,2.0,1.0,664.71,0.46,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
32,33,556389258,106.85000891943764,-6.375757290830957,NA,1391.25,5,2.16,,,,,0.0,0.0,160.35,0.12,420.21,0.3,0.0,0.0,0.0,1.0,1.0,730.0,1.0,5.0,3.0,1.0,810.68,0.58,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
33,34,300613172,106.85274092519748,-6.372555968703626,Taman,1232.21,0,0.74,,,,,0.0,0.0,0.0,0.0,140.68,0.11,679.87,0.55,0.0,1.0,1.0,370.0,1.0,1.0,2.0,1.0,411.66,0.33,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
34,35,552289909,106.80250640651943,-6.405472814088816,NA,1158.59,1,0.85,,,,,0.0,0.0,0.0,0.0,29.34,0.03,547.45,0.47,0.0,1.0,1.0,520.0,1.0,4.0,2.0,1.0,581.8,0.5,0.0,0.0,2018-04-30T03:29:45.059Z,69dee86b-ebfb-47ab-a7f3-0f8cfe5bceda
