,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
0,0,598472696,99.81240400323576,2.9639385208909266,NA,98524.28,0,1.1,,0.753235873568617,22.761206797271196,9.676245810060504,1842.9599117297591,70.6,0.0,0.0,37600.97,0.38,96.54,0.0,70.60101375814627,4.0,1.0,55000.00000000001,1.0,5.0,2.0,5.0,60721.46,0.62,105.31,0.0,2014-12-09T04:13:27.634Z,3b89daae-6a07-4d05-9c4a-73bb9d28c597
1,1,639474723,99.79983111274767,2.9643127992627742,NA,23632.31,0,2.21,,,,,0.0,0.0,0.0,0.0,15740.39,0.67,1268.27,0.05,0.0,1.0,1.0,6000.0,1.0,5.0,3.0,1.0,6623.65,0.28,0.0,0.0,2014-12-09T04:13:27.634Z,3b89daae-6a07-4d05-9c4a-73bb9d28c597
2,2,639474721,99.80130417178044,2.9639030278976852,NA,18326.27,0,0.93,,,,,0.0,0.0,12491.84,0.68,1165.15,0.06,0.0,0.0,0.0,1.0,1.0,4200.0,1.0,1.0,2.0,1.0,4669.28,0.25,0.0,0.0,2014-12-09T04:13:27.634Z,3b89daae-6a07-4d05-9c4a-73bb9d28c597
3,3,597572053,99.82491912563714,2.930935720846634,NA,10170.09,0,1.17,,0.9714649191973965,44.210115075185776,10.301996377630433,348.9528358627766,61.78,0.0,0.0,1383.59,0.14,2.72,0.0,61.77690993409812,4.0,1.0,7900.0,1.0,5.0,2.0,2.0,8779.15,0.86,4.62,0.0,2014-12-09T04:13:27.634Z,3b89daae-6a07-4d05-9c4a-73bb9d28c597
4,5,597572050,99.83695473254156,2.936181832523347,NA,4011.67,0,1.9,,0.9154445354960002,21.28798774480163,6.978288691507539,313.04065655251935,98.87,939.66,0.23,411.54,0.1,0.0,0.0,98.86772243898707,5.0,1.0,2400.0,1.0,5.0,2.0,2.0,2649.84,0.66,10.62,0.0,2014-12-09T04:13:27.634Z,3b89daae-6a07-4d05-9c4a-73bb9d28c597
5,6,639474718,99.80794553074293,2.967959896027515,NA,2680.18,0,1.55,,,,,0.0,0.0,0.0,0.0,1722.09,0.64,367.54,0.14,0.0,1.0,1.0,530.0,1.0,5.0,2.0,1.0,590.55,0.22,0.0,0.0,2014-12-09T04:13:27.634Z,3b89daae-6a07-4d05-9c4a-73bb9d28c597
6,7,639474719,99.79720545017332,2.970093599252169,NA,2151.14,0,2.18,,,,,0.0,0.0,0.0,0.0,1575.6,0.73,28.57,0.01,0.0,1.0,1.0,490.0,1.0,5.0,3.0,1.0,546.97,0.25,0.0,0.0,2014-12-09T04:13:27.634Z,3b89daae-6a07-4d05-9c4a-73bb9d28c597
